Hierarchy Level	Metric Name	Metric Value
4	Machine_Restart	0.1
2	Back-End Bound	21.9
3	Memory Subsystem Bound	13.1
4	L2 Bound	8.6
4	L2 Miss	4.0
5	L3 Bound	0.9
5	Memory Bound	3.1
3	Core Bound	8.8
4	Serializing Operations	6.5
5	Pause	1.9
5	TPause	0.0
4	L1 Bound	0.9
4	RB Bound	0.0
4	Store Bound	0.8
4	Execution Bound	0.0
4	Allocation Bound	0.6
5	Allocation Restriction	0.6
2	Info Metrics	
3	Stores Bound	0.015054
3	Load Bound	0.146683
1	Average CPU Frequency	256184644.563067
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.3% (0.072 out of 24)
1	Effective Logical Core Utilization	0.5% (0.165 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	91162906
1	Collection start time	07:45:32 12/06/2026 UTC
1	Collection stop time	07:46:31 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
