Hierarchy Level	Metric Name	Metric Value
5	Lock Latency	0.0
5	Split Loads	0.0
5	FB Full	0.0
4	L2 Bound	0.4
5	L2 Hit Latency	3.9
4	L3 Bound	1.5
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.2
5	SQ Full	0.0
4	DRAM Bound	6.1
5	Memory Bandwidth	5.8
5	Memory Latency	3.8
4	Store Bound	0.1
5	Store Latency	0.4
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	2.0
6	Store STLB Hit	2.0
6	Store STLB Miss	0.1
7	Store STLB Miss 4K	0.1
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	5.0
4	Divider	0.7
5	FP Divider	0.0
5	INT Divider	0.7
4	Serializing Operations	0.5
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	20.1
5	Cycles of 0 Ports Utilized	0.3
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	11.4
5	Cycles of 2 Ports Utilized	13.0
5	Cycles of 3+ Ports Utilized	45.9
6	ALU Operation Utilization	25.0
7	Port 0	24.0
7	Port 1	19.7
7	Port 6	39.7
6	Load Operation Utilization	22.7
6	Store Operation Utilization	15.9
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	37.2
3	Arith Ops	23.5
4	Non Divider	23.5
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	13.7
4	Loads	10.4
4	Stores	5.8
2	Front-End Bound	23.2
3	IFetch Latency	11.5
4	ICache Misses	5.2
4	ITLB Misses	0.9
4	BACLEARS	3.0
4	Branch Resteers	0.4
3	IFetch Bandwidth	11.7
4	Cisc	3.5
4	Decode	7.9
4	Pre-Decode Wrong	0.2
4	Front-End Other	2.8
2	Bad Speculation	16.5
3	Branch Mispredict	18.9
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.0
2	Back-End Bound	23.1
3	Memory Subsystem Bound	13.3
4	L2 Bound	9.3
4	L2 Miss	3.1
5	L3 Bound	1.6
5	Memory Bound	1.5
3	Core Bound	9.7
4	Serializing Operations	6.5
5	Pause	1.3
5	TPause	0.0
4	L1 Bound	1.0
4	RB Bound	0.0
4	Store Bound	0.8
4	Execution Bound	0.3
4	Allocation Bound	1.0
5	Allocation Restriction	1.0
2	Info Metrics	
3	Stores Bound	0.008274
3	Load Bound	0.143704
1	Average CPU Frequency	7107118445.696405
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.2% (0.049 out of 24)
1	Effective Logical Core Utilization	0.2% (0.051 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	69359946
1	Collection start time	08:08:44 12/06/2026 UTC
1	Collection stop time	08:09:43 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199749
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
