Hierarchy Level	Metric Name	Metric Value
7	Store STLB Miss 1G	0.0
3	Core Bound	12.8
4	Divider	11.6
5	FP Divider	6.9
5	INT Divider	4.6
4	Serializing Operations	3.0
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	17.1
5	Cycles of 0 Ports Utilized	0.1
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	7.8
5	Cycles of 2 Ports Utilized	6.9
5	Cycles of 3+ Ports Utilized	73.7
6	ALU Operation Utilization	34.6
7	Port 0	41.5
7	Port 1	29.1
7	Port 6	35.0
6	Load Operation Utilization	58.7
6	Store Operation Utilization	20.1
5	Vector Capacity Usage (FPU)	6.2
1	Efficient-core (E-core)	
2	Retiring	54.9
3	Arith Ops	39.3
4	Non Divider	39.3
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	15.6
4	Loads	11.7
4	Stores	6.4
2	Front-End Bound	40.2
3	IFetch Latency	18.3
4	ICache Misses	9.3
4	ITLB Misses	3.6
4	BACLEARS	4.4
4	Branch Resteers	0.7
3	IFetch Bandwidth	21.9
4	Cisc	5.8
4	Decode	9.9
4	Pre-Decode Wrong	0.7
4	Front-End Other	5.5
2	Bad Speculation	0.0
3	Branch Mispredict	24.9
3	Machine Clears	0.0
4	Ucode_Assist	0.2
4	Machine_Restart	0.0
2	Back-End Bound	31.8
3	Memory Subsystem Bound	13.8
4	L2 Bound	8.8
4	L2 Miss	2.4
5	L3 Bound	1.1
5	Memory Bound	1.3
3	Core Bound	18.1
4	Serializing Operations	10.8
5	Pause	2.0
5	TPause	0.0
4	L1 Bound	0.0
4	RB Bound	0.0
4	Store Bound	0.4
4	Execution Bound	6.3
4	Allocation Bound	0.6
5	Allocation Restriction	0.6
2	Info Metrics	
3	Stores Bound	0.004077
3	Load Bound	0.137616
1	Average CPU Frequency	10083510189.518946
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.2% (0.040 out of 24)
1	Effective Logical Core Utilization	0.1% (0.041 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	83091667
1	Collection start time	07:22:50 12/06/2026 UTC
1	Collection stop time	07:23:50 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
