Hierarchy Level	Metric Name	Metric Value
5	Memory Bandwidth	10.3
5	Memory Latency	11.9
4	Store Bound	8.2
5	Store Latency	11.5
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.3
5	DTLB Store Overhead	11.5
6	Store STLB Hit	11.2
6	Store STLB Miss	0.3
7	Store STLB Miss 4K	0.3
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	29.1
4	Divider	0.9
5	FP Divider	0.6
5	INT Divider	0.4
4	Serializing Operations	1.0
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	19.8
5	Cycles of 0 Ports Utilized	0.2
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	9.9
5	Cycles of 2 Ports Utilized	10.7
5	Cycles of 3+ Ports Utilized	62.8
6	ALU Operation Utilization	26.9
7	Port 0	44.1
7	Port 1	46.8
7	Port 6	9.1
6	Load Operation Utilization	43.3
6	Store Operation Utilization	14.9
5	Vector Capacity Usage (FPU)	12.5
1	Efficient-core (E-core)	
2	Retiring	43.9
3	Arith Ops	26.0
4	Non Divider	26.0
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	17.9
4	Loads	13.0
4	Stores	6.6
2	Front-End Bound	28.1
3	IFetch Latency	11.0
4	ICache Misses	6.6
4	ITLB Misses	1.3
4	BACLEARS	2.9
4	Branch Resteers	0.5
3	IFetch Bandwidth	17.1
4	Cisc	3.4
4	Decode	9.5
4	Pre-Decode Wrong	0.2
4	Front-End Other	4.5
2	Bad Speculation	2.4
3	Branch Mispredict	30.3
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.2
2	Back-End Bound	25.5
3	Memory Subsystem Bound	12.0
4	L2 Bound	9.3
4	L2 Miss	3.6
5	L3 Bound	1.5
5	Memory Bound	2.0
3	Core Bound	13.5
4	Serializing Operations	5.8
5	Pause	2.0
5	TPause	0.0
4	L1 Bound	1.6
4	RB Bound	0.0
4	Store Bound	0.9
4	Execution Bound	4.0
4	Allocation Bound	1.2
5	Allocation Restriction	1.2
2	Info Metrics	
3	Stores Bound	0.009129
3	Load Bound	0.136598
1	Average CPU Frequency	480278481.364530
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.3% (0.068 out of 24)
1	Effective Logical Core Utilization	0.3% (0.105 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	101741561
1	Collection start time	07:57:34 12/06/2026 UTC
1	Collection stop time	07:58:36 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199751
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
