Hierarchy Level	Metric Name	Metric Value
3	Core Bound	10.5
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	0.7
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	14.5
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	10.6
5	Cycles of 2 Ports Utilized	9.1
5	Cycles of 3+ Ports Utilized	36.3
6	ALU Operation Utilization	15.6
7	Port 0	13.4
7	Port 1	9.6
7	Port 6	33.2
6	Load Operation Utilization	23.3
6	Store Operation Utilization	18.0
5	Vector Capacity Usage (FPU)	12.5
1	Efficient-core (E-core)	
2	Retiring	42.2
3	Arith Ops	26.3
4	Non Divider	26.3
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	16.0
4	Loads	10.7
4	Stores	5.5
2	Front-End Bound	26.9
3	IFetch Latency	14.9
4	ICache Misses	7.4
4	ITLB Misses	0.8
4	BACLEARS	2.8
4	Branch Resteers	0.2
3	IFetch Bandwidth	12.0
4	Cisc	4.8
4	Decode	7.7
4	Pre-Decode Wrong	0.2
4	Front-End Other	2.6
2	Bad Speculation	8.0
3	Branch Mispredict	23.8
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.5
2	Back-End Bound	22.9
3	Memory Subsystem Bound	10.2
4	L2 Bound	7.7
4	L2 Miss	2.0
5	L3 Bound	1.0
5	Memory Bound	1.0
3	Core Bound	12.7
4	Serializing Operations	7.7
5	Pause	1.7
5	TPause	0.0
4	L1 Bound	1.6
4	RB Bound	0.0
4	Store Bound	1.1
4	Execution Bound	1.3
4	Allocation Bound	1.1
5	Allocation Restriction	1.1
2	Info Metrics	
3	Stores Bound	0.010887
3	Load Bound	0.117437
1	Average CPU Frequency	732149516.334325
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.5% (0.129 out of 24)
1	Effective Logical Core Utilization	0.5% (0.150 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	51154600
1	Collection start time	08:03:56 12/06/2026 UTC
1	Collection stop time	08:04:39 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199751
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
