Hierarchy Level	Metric Name	Metric Value
7	Store STLB Miss 4K	0.4
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	18.8
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	0.9
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	13.0
5	Cycles of 0 Ports Utilized	0.1
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	10.4
5	Cycles of 2 Ports Utilized	7.5
5	Cycles of 3+ Ports Utilized	33.8
6	ALU Operation Utilization	14.2
7	Port 0	13.9
7	Port 1	8.9
7	Port 6	29.5
6	Load Operation Utilization	32.1
6	Store Operation Utilization	15.3
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	35.5
3	Arith Ops	19.9
4	Non Divider	19.9
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	15.6
4	Loads	11.7
4	Stores	6.2
2	Front-End Bound	18.7
3	IFetch Latency	10.4
4	ICache Misses	4.6
4	ITLB Misses	1.1
4	BACLEARS	2.6
4	Branch Resteers	0.0
3	IFetch Bandwidth	8.3
4	Cisc	2.8
4	Decode	6.5
4	Pre-Decode Wrong	0.2
4	Front-End Other	3.9
2	Bad Speculation	31.1
3	Branch Mispredict	26.1
3	Machine Clears	5.0
4	Ucode_Assist	0.2
4	Machine_Restart	0.0
2	Back-End Bound	14.7
3	Memory Subsystem Bound	9.4
4	L2 Bound	7.2
4	L2 Miss	1.5
5	L3 Bound	1.1
5	Memory Bound	0.4
3	Core Bound	5.4
4	Serializing Operations	5.4
5	Pause	1.7
5	TPause	0.0
4	L1 Bound	0.0
4	RB Bound	0.0
4	Store Bound	0.0
4	Execution Bound	0.0
4	Allocation Bound	0.0
5	Allocation Restriction	0.0
2	Info Metrics	
3	Stores Bound	0.009185
3	Load Bound	0.119362
1	Average CPU Frequency	14089664115.989796
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.1% (0.032 out of 24)
1	Effective Logical Core Utilization	0.1% (0.033 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	54400257
1	Collection start time	07:40:56 12/06/2026 UTC
1	Collection stop time	07:41:50 12/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199747
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
