Hierarchy Level	Metric Name	Metric Value
3	Load Bound	0.426549
1	Average CPU Frequency	25435650647.709122
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.0% (0.005 out of 24)
1	Effective Logical Core Utilization	0.0% (0.006 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	332122503
1	Collection start time	17:53:40 11/06/2026 UTC
1	Collection stop time	17:55:18 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199743
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
