Hierarchy Level	Metric Name	Metric Value
5	Cycles of 1 Port Utilized	0.0
5	Cycles of 2 Ports Utilized	12.0
5	Cycles of 3+ Ports Utilized	48.0
6	ALU Operation Utilization	26.7
7	Port 0	26.7
7	Port 1	13.3
7	Port 6	53.3
6	Load Operation Utilization	35.6
6	Store Operation Utilization	26.7
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	34.6
3	Arith Ops	19.9
4	Non Divider	19.9
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	14.6
4	Loads	11.7
4	Stores	4.8
2	Front-End Bound	3.9
3	IFetch Latency	0.9
4	ICache Misses	0.3
4	ITLB Misses	0.1
4	BACLEARS	0.3
4	Branch Resteers	0.3
3	IFetch Bandwidth	3.1
4	Cisc	1.3
4	Decode	1.0
4	Pre-Decode Wrong	0.0
4	Front-End Other	0.5
2	Bad Speculation	4.9
3	Branch Mispredict	4.7
3	Machine Clears	0.2
4	Ucode_Assist	0.1
4	Machine_Restart	0.0
2	Back-End Bound	56.6
3	Memory Subsystem Bound	1.3
4	L2 Bound	1.0
4	L2 Miss	0.3
5	L3 Bound	0.1
5	Memory Bound	0.1
3	Core Bound	55.3
4	Serializing Operations	2.3
5	Pause	1.1
5	TPause	0.0
4	L1 Bound	0.2
4	RB Bound	0.0
4	Store Bound	0.1
4	Execution Bound	52.3
4	Allocation Bound	0.4
5	Allocation Restriction	0.4
2	Info Metrics	
3	Stores Bound	0.000690
3	Load Bound	0.014737
1	Average CPU Frequency	1522481539.710356
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.4% (0.097 out of 24)
1	Effective Logical Core Utilization	0.3% (0.098 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	259850813
1	Collection start time	17:29:24 11/06/2026 UTC
1	Collection stop time	17:31:15 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199746
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
