Hierarchy Level	Metric Name	Metric Value
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	0.0
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	0.0
5	Cycles of 2 Ports Utilized	0.0
5	Cycles of 3+ Ports Utilized	75.8
6	ALU Operation Utilization	
7	Port 0	
7	Port 1	
7	Port 6	
6	Load Operation Utilization	
6	Store Operation Utilization	
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	60.1
3	Arith Ops	40.7
4	Non Divider	40.7
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	19.3
4	Loads	15.6
4	Stores	7.5
2	Front-End Bound	18.7
3	IFetch Latency	1.0
4	ICache Misses	0.6
4	ITLB Misses	0.1
4	BACLEARS	0.3
4	Branch Resteers	0.0
3	IFetch Bandwidth	17.7
4	Cisc	13.8
4	Decode	3.5
4	Pre-Decode Wrong	0.0
4	Front-End Other	0.3
2	Bad Speculation	1.0
3	Branch Mispredict	1.9
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.0
2	Back-End Bound	20.2
3	Memory Subsystem Bound	13.2
4	L2 Bound	1.3
4	L2 Miss	11.9
5	L3 Bound	0.6
5	Memory Bound	11.3
3	Core Bound	7.1
4	Serializing Operations	1.6
5	Pause	0.4
5	TPause	0.0
4	L1 Bound	0.1
4	RB Bound	0.0
4	Store Bound	0.4
4	Execution Bound	0.0
4	Allocation Bound	4.9
5	Allocation Restriction	4.9
2	Info Metrics	
3	Stores Bound	0.005351
3	Load Bound	0.133129
1	Average CPU Frequency	8102874458.875140
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.1% (0.019 out of 24)
1	Effective Logical Core Utilization	0.1% (0.020 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	221344209
1	Collection start time	17:51:55 11/06/2026 UTC
1	Collection stop time	17:53:23 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
