Hierarchy Level	Metric Name	Metric Value
4	L3 Bound	0.0
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.0
5	SQ Full	0.0
4	DRAM Bound	0.0
5	Memory Bandwidth	0.0
5	Memory Latency	25.1
4	Store Bound	0.0
5	Store Latency	0.0
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	10.4
6	Store STLB Hit	10.4
6	Store STLB Miss	0.0
7	Store STLB Miss 4K	0.0
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	6.7
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	3.8
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	0.0
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	0.0
5	Cycles of 2 Ports Utilized	0.0
5	Cycles of 3+ Ports Utilized	62.7
6	ALU Operation Utilization	16.3
7	Port 0	14.8
7	Port 1	14.8
7	Port 6	29.6
6	Load Operation Utilization	17.3
6	Store Operation Utilization	14.8
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	40.5
3	Arith Ops	26.3
4	Non Divider	26.2
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	14.3
4	Loads	9.9
4	Stores	4.8
2	Front-End Bound	17.2
3	IFetch Latency	1.7
4	ICache Misses	0.4
4	ITLB Misses	0.1
4	BACLEARS	0.2
4	Branch Resteers	0.9
3	IFetch Bandwidth	15.6
4	Cisc	1.6
4	Decode	11.4
4	Pre-Decode Wrong	0.0
4	Front-End Other	2.4
2	Bad Speculation	29.6
3	Branch Mispredict	31.4
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.3
2	Back-End Bound	12.6
3	Memory Subsystem Bound	7.3
4	L2 Bound	2.2
4	L2 Miss	5.1
5	L3 Bound	0.3
5	Memory Bound	4.9
3	Core Bound	5.3
4	Serializing Operations	1.6
5	Pause	0.8
5	TPause	0.0
4	L1 Bound	2.1
4	RB Bound	0.0
4	Store Bound	0.2
4	Execution Bound	0.0
4	Allocation Bound	1.4
5	Allocation Restriction	1.4
2	Info Metrics	
3	Stores Bound	0.001908
3	Load Bound	0.093937
1	Average CPU Frequency	30211132739.096630
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.0% (0.009 out of 24)
1	Effective Logical Core Utilization	0.0% (0.011 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	175584667
1	Collection start time	18:43:01 11/06/2026 UTC
1	Collection stop time	18:44:24 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
