Hierarchy Level	Metric Name	Metric Value
7	Port 1	11.1
7	Port 6	33.3
6	Load Operation Utilization	22.2
6	Store Operation Utilization	16.7
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	52.7
3	Arith Ops	31.5
4	Non Divider	31.4
4	FP Divide	0.1
4	Int Divider	0.0
3	Mem Ops	21.2
4	Loads	16.2
4	Stores	7.5
2	Front-End Bound	14.9
3	IFetch Latency	3.7
4	ICache Misses	1.6
4	ITLB Misses	0.3
4	BACLEARS	1.0
4	Branch Resteers	0.3
3	IFetch Bandwidth	11.2
4	Cisc	2.7
4	Decode	7.6
4	Pre-Decode Wrong	0.1
4	Front-End Other	1.3
2	Bad Speculation	13.2
3	Branch Mispredict	16.5
3	Machine Clears	0.0
4	Ucode_Assist	0.1
4	Machine_Restart	0.1
2	Back-End Bound	19.2
3	Memory Subsystem Bound	10.5
4	L2 Bound	10.1
4	L2 Miss	0.7
5	L3 Bound	0.7
5	Memory Bound	0.1
3	Core Bound	8.7
4	Serializing Operations	2.2
5	Pause	0.7
5	TPause	0.0
4	L1 Bound	0.7
4	RB Bound	0.0
4	Store Bound	1.9
4	Execution Bound	2.3
4	Allocation Bound	1.7
5	Allocation Restriction	1.7
2	Info Metrics	
3	Stores Bound	0.018616
3	Load Bound	0.111252
1	Average CPU Frequency	734404475.767413
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.2% (0.049 out of 24)
1	Effective Logical Core Utilization	0.2% (0.050 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	314521216
1	Collection start time	18:29:52 11/06/2026 UTC
1	Collection stop time	18:32:00 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199745
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
