Hierarchy Level	Metric Name	Metric Value
3	Machine Clears	0.0
4	Ucode_Assist	0.0
4	Machine_Restart	0.3
2	Back-End Bound	20.5
3	Memory Subsystem Bound	3.7
4	L2 Bound	3.4
4	L2 Miss	0.3
5	L3 Bound	0.2
5	Memory Bound	0.1
3	Core Bound	16.8
4	Serializing Operations	2.6
5	Pause	1.6
5	TPause	0.0
4	L1 Bound	0.6
4	RB Bound	0.0
4	Store Bound	3.8
4	Execution Bound	8.9
4	Allocation Bound	1.0
5	Allocation Restriction	1.0
2	Info Metrics	
3	Stores Bound	0.038076
3	Load Bound	0.042754
1	Average CPU Frequency	6301018718.066648
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.2% (0.037 out of 24)
1	Effective Logical Core Utilization	0.1% (0.038 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	274846496
1	Collection start time	17:44:15 11/06/2026 UTC
1	Collection stop time	17:45:54 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
