Hierarchy Level	Metric Name	Metric Value
4	L2 Bound	4.5
5	L2 Hit Latency	0.0
4	L3 Bound	0.0
5	Contested Accesses	0.0
5	Data Sharing	0.0
5	L3 Latency	0.0
5	SQ Full	0.0
4	DRAM Bound	0.0
5	Memory Bandwidth	13.7
5	Memory Latency	0.0
4	Store Bound	0.0
5	Store Latency	0.0
5	False Sharing	0.0
5	Split Stores	0.0
5	Streaming Stores	0.0
5	DTLB Store Overhead	10.7
6	Store STLB Hit	10.3
6	Store STLB Miss	0.4
7	Store STLB Miss 4K	0.0
7	Store STLB Miss 2M	0.0
7	Store STLB Miss 1G	0.0
3	Core Bound	0.0
4	Divider	0.0
5	FP Divider	0.0
5	INT Divider	0.0
4	Serializing Operations	1.4
5	Slow Pause	0.0
5	C01 Wait	0.0
5	C02 Wait	0.0
5	Memory Fence	0.0
4	Port Utilization	9.0
5	Cycles of 0 Ports Utilized	0.0
6	Mixing Vectors	0.0
5	Cycles of 1 Port Utilized	9.0
5	Cycles of 2 Ports Utilized	0.0
5	Cycles of 3+ Ports Utilized	0.0
6	ALU Operation Utilization	10.3
7	Port 0	7.4
7	Port 1	7.4
7	Port 6	22.1
6	Load Operation Utilization	14.8
6	Store Operation Utilization	11.1
5	Vector Capacity Usage (FPU)	0.0
1	Efficient-core (E-core)	
2	Retiring	22.1
3	Arith Ops	10.5
4	Non Divider	10.5
4	FP Divide	0.0
4	Int Divider	0.0
3	Mem Ops	11.6
4	Loads	9.3
4	Stores	3.3
2	Front-End Bound	11.6
3	IFetch Latency	2.3
4	ICache Misses	0.6
4	ITLB Misses	0.1
4	BACLEARS	0.9
4	Branch Resteers	0.6
3	IFetch Bandwidth	9.3
4	Cisc	6.8
4	Decode	1.8
4	Pre-Decode Wrong	0.0
4	Front-End Other	1.0
2	Bad Speculation	4.3
3	Branch Mispredict	2.2
3	Machine Clears	2.1
4	Ucode_Assist	3.4
4	Machine_Restart	0.0
2	Back-End Bound	62.0
3	Memory Subsystem Bound	2.1
4	L2 Bound	1.5
4	L2 Miss	0.6
5	L3 Bound	0.3
5	Memory Bound	0.3
3	Core Bound	59.9
4	Serializing Operations	31.6
5	Pause	19.6
5	TPause	0.0
4	L1 Bound	1.6
4	RB Bound	0.0
4	Store Bound	3.2
4	Execution Bound	22.7
4	Allocation Bound	0.8
5	Allocation Restriction	0.8
2	Info Metrics	
3	Stores Bound	0.032259
3	Load Bound	0.037033
1	Average CPU Frequency	908084236.711689
1	Total Thread Count	77
1	Paused Time	0.0
0	Effective Physical Core Utilization	0.8% (0.189 out of 24)
1	Effective Logical Core Utilization	0.6% (0.189 out of 32)
0	Collection and Platform Info	
1	Application Command Line	sudo "bash" "/home/dmirvid/python-manager/scripts/launch.bash" "app.yaml" "--ini-rep" "0" "--max-rep" "1" 
1	Operating System	6.8.0-117-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=22.04 DISTRIB_CODENAME=jammy DISTRIB_DESCRIPTION="Ubuntu 22.04.5 LTS"
1	Computer Name	ipman1
1	Result Size	171084974
1	Collection start time	17:27:43 11/06/2026 UTC
1	Collection stop time	17:29:08 11/06/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	2995199748
2	Logical CPU Count	32
2	Cache Allocation Technology	
3	Level 2 capability	not detected
3	Level 3 capability	not detected
